,id,title,author,day,genre,story,platform,thumb
80,81,외모지상주의,박태준,금,드라마,"못생기고 뚱뚱하다고 괴롭힘을 당하며  루저 인생만 살아온 내가 잘생겨졌다는 이유로 인싸가 됐다.

어느 날 자고 일어났더니 갑자기 완벽한 외모와 몸을 지닌 사람이 되어 깨어난다면?",네이버 웹툰,https://image-comic.pstatic.net/webtoon/641253/thumbnail/thumbnail_IMAG21_01672165-03c8-44b1-ba0e-ef82c9cfcd10.jpg
81,82,나 혼자 만렙 뉴비,WAN.Z,금,판타지,"게임 너튜버로 활동 중인 주인공 진혁은 유일하게 
[시련의 탑]의 엔딩을 봤지만, 게임의 인기가 하락하며 
더 이상 게임 너튜버로서의 삶도 유지하기 힘들어진다.

엔딩을 보았기에 이대로 게임을 마무리하려는 진혁. 
바로 그날, [시련의 탑]은 현실이 되었다.
게임의 모든 요소를 다 알고 있는 진혁은 
누구보다 빠르게 모든 것을 차지한다!

""진짜 고인물이 뭔지 보여주지.""",네이버 웹툰,https://image-comic.pstatic.net/webtoon/773797/thumbnail/thumbnail_IMAG21_74f87a34-cf6d-4838-8a80-768bdb2f78a9.jpg
82,83,대학원 탈출일지,요다,"화, 금",일상,"연구에 꿈을 가지고 대학원을 선택한 병아리 요다.
예상과는 다르게 연구에 관심 없는 교수님과 
똥군기의 연구실 분위기에 당황한다.
요다는 과연 무사히 대학원을 탈출할 수 있을 것인가?!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/790713/thumbnail/thumbnail_IMAG21_3919364435331003700.jpg
83,84,어쩌다보니 천생연분,꿀타래,금,로맨스,"집에 얹혀산 지 몇 년 차더라..? 
올해 32살을 맞이한 한지아(일하지 않는 프리랜서/무직)는 주변의 결혼하라는 눈칫밥에 오늘도 고통받는데.. 
때마침 명절을 맞이하여 고향에 내려온 소꿉친구 민철 또한 같은 고민이 있었으니.
그러면 쉬운 해결 방법이 있잖아?!? 그렇게 홧김에 결혼한 두 사람.
그런데 막상 결혼해 보니... 어라?? 생각보다 너무 잘 맞는다?!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/790245/thumbnail/thumbnail_IMAG21_3545003845982959922.jpg
84,85,역대급 영지 설계사,이현민,금,판타지,"소설 속 귀족이 된 토목공학도 김수호. 
그런데 뭐? 내 영지가 곧 망할 거라고? 
그럼 살려야지. 설계하고, 건설하고, 분양해서. 
[전 대륙이 기다려온 특별한 기회! 퍼펙트한 교통, 최상의 학군, 쾌적한 숲세권, 원스톱 프리미엄 영지 라이프의 프론테라 남작령이 여러분을 기다립니다. 선착순 분양계약중!]",네이버 웹툰,https://image-comic.pstatic.net/webtoon/777767/thumbnail/thumbnail_IMAG21_cc85f891-272b-450a-b642-cffe1568ab71.jpg
85,86,데드퀸,김규삼,금,판타지,"절망에 빠져 죽음이 임박했을때, 진짜 여왕이 재림한다!
하이브 세계관의 장대한 끝, 데드퀸",네이버 웹툰,https://image-comic.pstatic.net/webtoon/753478/thumbnail/thumbnail_IMAG21_4049077133597095219.jpg
86,87,1초,시니,금,드라마,"구조율 100%의 전설적인 소방관.  
그의 특별한 능력은 긴장하는 순간, 미래가 보인다는 것! 
촌각을 다투는 진짜 소방관들의 이야기",네이버 웹툰,https://image-comic.pstatic.net/webtoon/725586/thumbnail/thumbnail_IMAG21_17f81846-d1a9-43fd-83a4-f9e966b6b977.jpg
87,88,개를 낳았다,이선,금,드라마,"사랑스러운 너와의 첫 만남부터 이별까지. 
처음으로 반려견을 키우게 된 다나와 모든것이 처음인 강아지 명동이가 만나 함께 살아가는 이야기. 
강아지 수명 20년. 너와 내가 함께하는 20년 동안 우린 어떤 일을 겪게 될까?",네이버 웹툰,https://image-comic.pstatic.net/webtoon/712362/thumbnail/thumbnail_IMAG21_7220173143199539507.jpg
88,89,"언니, 이번 생엔 내가 왕비야",Omin,금,로맨스,"약혼자, 언니, 부모. 모든 것으로부터 버려진 그 날, 아리아드네는 14년 전으로 회귀한다.
“젠장! 나는 지금 너에게 구애하는 거라고!”
태도가 완전히 달라진 전생의 약혼자부터,
“울지 마, 아리아드네. 너는 네가 얼마나 예쁜지 모르지?”
그녀에게 첫눈에 반한 다정한 왕자님까지.
이번에야말로 모두에게 복수하고, 왕비가 되리라.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/798917/thumbnail/thumbnail_IMAG21_ca84bfa2-c1c8-4621-9b4b-26dc745606f5.jpg
89,90,삼국지톡,무적핑크,"화, 금",무협/사극,"유비, 조조, 손권 등 영웅들이 활약하던 후한, 그 난세에 핸드폰이 있었다면?
메신저로 소통하고, 개인 방송으로 군사를 모집한다! 
이제껏 보지 못한 완전히 새로운 삼국지!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/711422/thumbnail/thumbnail_IMAG21_fd8cb5db-01ab-4c7b-a2a9-920d4479d5f7.jpg
90,91,상남자,하늘소,금,드라마,"오로지 성공만을 바라보며 기업 정점의 자리까지 오른, 최고의 샐러리맨 한유현.
대가로 사랑하던 모든 이를 잃어버린 후, 후회 섞인 인생을 돌아보는데...
어느 날 모든 기억을 안은 채, 젊은 시절의 그때로 돌아가게 된다.
모든 것의 시작점인 신입사원의 위치에서, 그가 다시 삶을 설계한다!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/751168/thumbnail/thumbnail_IMAG21_529c6125-cf14-435f-94ed-db1a2d499d84.jpg
91,92,낙향문사전,바킹독,금,무협/사극,"온갖 비리가 가득한 과거 시험에 낙방해 좌절한 주인공 손빈. 
자신의 신세를 한탄하는 손빈 앞에 나타난 사자혁은 그에게 자신의 일대기를 기록할 것을 청한다. 
이후 둘은 함께 천하를 주유하게 되는데, 
과연 그의 붓이 써 내려가는 무림 일대기는 어떠한 기록을 남기게 되고, 
무림 세계에 발을 들이게 된 손빈의 운명은 어찌 흘러갈는지……",네이버 웹툰,https://image-comic.pstatic.net/webtoon/746534/thumbnail/thumbnail_IMAG21_3904681570744218160.jpg
92,93,천하제일 대사형,YooN,금,무협/사극,"잔혹했던 정사대전에 반 강제적으로 끌려갔던 대사형 ‘혁무상’.
수많은 피가 흐른 전쟁에 참전한지 7년. 전쟁은 진즉 끝났음에도 돌아오지 않아 죽은 줄 알았다.

간신히 고향 땅을 밟은 혁무상이 보게 된 것은, 고작 삼류 흑도에게 핍박당해 무너져가는 고향 용호무관의 모습.

분노에 찬 혁무상. 용호무관을 향해 다가오는 모든 위협에 대사형은 검을 빼어 든다.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/802278/thumbnail/thumbnail_IMAG21_311b8a63-cb77-4198-b015-95ef835007ac.jpg
93,94,죽지 않으려면,파래,금,액션,"고등학생 임다준은 학교에서 늘상 괴롭힘을 당하는 게 일상이었다. 삶을 포기하기 직전 우연히 본 티비 속 동급생 살해범의 인터뷰에 감명을 받고 복수를 결심하게 된다.
복수는 성공했지만 삶은 원치않는 방향으로 흘러가게 되고.. 학교에서 나온 임다준은 범상치않은 가출팸에 들어가게 된다.
가출청소년 임다준은 더이상 학교 안 일진들에게 시달리지 않게 되었지만 그보다 잔혹한 길거리의 양아치들을 상대로 살아남아야만 한다.

삶의 끝자락에 내몰린 고등학생 임다준의 길거리 생존기!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/772764/thumbnail/thumbnail_IMAG21_be1cd9e7-17da-449a-bc04-1294015fdbd5.jpg
94,95,연애의 기록,베어리,금,드라마,"사회 초년생인 석호에게는 직업이나 연봉보다 더 중요한 것이 있었으니... 그건 바로 모태솔로 탈출.
석호는 꿈에 그리던 첫 연애를 시작하게 되지만 예상치 못한 고난들을 겪게 된다.  
소년과 군인을 거쳐 사회인으로 거듭난 문석호의 사랑과 일 그리고 꿈을 다룬 성장 이야기!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/803792/thumbnail/thumbnail_IMAG21_ceb2e7d1-abc4-4351-823d-c410ffb1d379.jpg
95,96,사신,임재원,금,무협/사극,"형의 복수를 위해 살천문의 무사 황정을 죽인 소년 종리추.
살천문의 추격을 피하기 위해 살혼부의 살수 적지인살에게
몸을 의탁하게 되면서 십망(十忘)이라는 거대한 소용돌이에 휩쓸린다.
십망의 그늘에서 벗어나기 위해선 전설의 경지인 사무령이 되는 수밖에 없다!

종리추는 과연 사무령이 되어
정파 무림이 만들어놓은 숨막히는 규율 속에서 자유를 찾을 수 있을까?",네이버 웹툰,https://image-comic.pstatic.net/webtoon/799837/thumbnail/thumbnail_IMAG21_361ed944-3c87-481f-a3d9-0e02c12b027d.jpg
96,97,커플브레이커,기맹기,금,로맨스,"기존의 뻔한 짝짓기 프로그램은 가라! 사랑을 시험하고 싶은 각양각색의 연인들이 한 자리에 모였다. 
누군가는 환승한 연인에게 복수를 위해, 또 어떤 커플은 더 유명해 지고 싶어서 혹은 진실한 사랑을 확인하기 위해... 
초인기 히트 연애 예능 프로그램 <THE 커플 브레이커>를 무대로 펼쳐지는 마라맛 복수 로맨스! 
<자매전쟁> 기맹기, <원수를 사랑하라> 태건 작가의 만남!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/804832/thumbnail/thumbnail_IMAG21_6edbde13-770a-495c-98d8-5d1d46fcc045.jpeg
97,98,서울역 드루이드,문성호,금,판타지,"이세계로 사라진 뒤 천 년 만에 지구로 귀환한, 박수호. 
그 사이 세상은 몬스터의 등장으로 철저한 약육강식의 세상으로 변해 있었다. 
천 년 동안 처절한 생존경쟁으로 살아남은 동물의 왕 드루이드, 세계 정복에 나서다.

이제부터 이 구역의 지배자는 나다.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/773476/thumbnail/thumbnail_IMAG21_7293972368624870449.jpg
98,99,약탈 신부,팀 카푸치노,금,로맨스,"베르크 남작가의 사생아 루시나에게 일생일대의 기회가 찾아온다. 드래곤의 땅 타야르를 통치하는 대왕이자 정복자 하칸. 
그의 약탈 신부가 되는 조건으로 주어진 또 다른 삶의 기회. 
비록 반쪽짜리 자유라도 절실했던 루시나는 그렇게 미지의 세계로 발을 내딛게 되는데… 절망의 끝을 밝혀 준 단 하나의 사랑 이야기.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/804329/thumbnail/thumbnail_IMAG21_d09239e1-4e22-46a7-83df-b7094eceb403.jpg
99,100,A.I. 닥터,ZAINO,금,드라마,"태화 그룹이 미래를 걸고 개발한 진단 목적 A.I. 바루다!
내과 레지던트 1년 차 이수혁은 바루다를 견학하던 중 원인 모를 폭발에 휘말려 정신을 잃고 만다.
그리고 다시 정신을 차렸을 때 그는 자신의 머릿속에 존재하는 A.I. 바루다를 마주한다.
이미 절대 떨어질 수 없는 사이가 되어 버린 둘.
딥러닝을 계속해 세계 최고의 진단 인공지능이 되는 것이 목적인 바루다와
어려운 환경에서도 악착같이 출세를 위해 노력해 온 수혁,
그들은 의기투합해 환자를 치료해 나가며 세계 최고의 내과 의사를 목표로 활동을 개시한다.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/765804/thumbnail/thumbnail_IMAG21_7003208699811542067.jpg
100,101,99강화나무몽둥이,홍실,토,판타지,"약육강식이 진리인 가상 현실 게임 '크로노 라이프'.
허접이라며 무시만 당하던 '나'는 우연히 얻은 초보용 기본 무기 '나무 뭉둥이' 를 +99 강화까지 성공하게 되고, 
본인을 무시하던 놈들을 찾아다니며 몽둥이로 무자비하게 패기 시작하는데..!
막장 스케일 사이다 액션 스타트!!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/792651/thumbnail/thumbnail_IMAG21_218f18ef-7f68-4d6a-972c-686a3e9f6138.jpg
101,102,호랑이형님,이상규,토,판타지,"신비한 힘을 가진 아이를 이용하여 세상을 지배하려는 반인반수 흰눈썹!
 
그리고 얼떨결에 아이의 보호자가 된 괴물호랑이 빠르와 착호갑사 지망생 가우리!
이제 힘을 합쳐 흰눈썹으로부터 아이와 세상을 지켜라!!!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/650305/thumbnail/thumbnail_IMAG21_3631086797392995425.jpg
102,103,취사병 전설이 되다,제이로빈,토,판타지,"대한민국 대표 흙수저, 강성재. 
불안하기만 한 군생활에 한줄기 빛처럼 다가온 전설의 취사병이 될 기회!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/727188/thumbnail/thumbnail_IMAG21_d4726354-42bc-4bdf-b500-02c951082eeb.jpg
103,104,프리드로우,전선욱,토,드라마,"한태성을 중심으로 벌어지는
 
다양한 청춘들의 스펙타클한 학원 시트콤 드라마",네이버 웹툰,https://image-comic.pstatic.net/webtoon/597447/thumbnail/thumbnail_IMAG21_37e97fb1-5572-45cc-8672-2a60b6cb768e.jpg
104,105,놓지마 정신줄 시즌3,신태훈,"화, 토",개그,"놓지마 정신줄이 돌아왔다! 정신줄 세계 10년 후의 이야기.

정신줄 세상에 10년이란 세월이 흐른 어느 날, 정신줄 세계에 엄청난 대격변이 일어나게 되는데...
인간과 정령이 공존하는 한층 더 정신줄 놓은 세상이 열리고 말았다!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/801589/thumbnail/thumbnail_IMAG21_1b439234-e17d-4fb8-9eef-5d2d4173234c.jpg
105,106,은탄,김규삼,토,판타지,"흡혈귀와 요괴, 무당이 창궐한 혼란의 조선, 자신을 암흑어사라 칭하는 박문수가 타락한 관아를 파괴하고 다닌다. 다급해진 조정에서는 흡혈귀 왕의 부활을 노리는 암흑어사 박문수를 토벌하라 명하기 위해 갓 무과에 급제한 무관 안손에게 도술과 무술에 능한 도적 홍킬동을 찾아오라 태백산으로 파견한다. <하이브>의 김규삼 작가가 선사하는 요괴 퇴마 개그 판타지 시대극!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/787500/thumbnail/thumbnail_IMAG21_7090184484697487202.jpg
106,107,스터디그룹,신형욱,토,액션,"우등생을 꿈꾸는 최강 소년의 고교액션활극.
공부를 잘 하고 싶지만 애석하게도 싸움 실력에만 재능이 몰빵된 고등학생 윤가민.
똥통학교 유성공고에서 스터디그룹을 만드는데….
그와 스터디 멤버들의 (진짜로) 피튀기는 입시이야기!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/721948/thumbnail/thumbnail_IMAG21_b5efacb7-c212-422f-bc4a-15cf5dc84408.jpg
107,108,악몽의 형상,김용키,"화, 토",스릴러,"'타인은지옥이다', '관계의종말' 이후 9년..
종우와 다은은 여전히 끔찍한 지옥 속에서 살고 있다.
그러던 어느 날, 과거 고시원 사건과 펜션 사건을 방불케하는 살인 사건이 벌어지고
당시 두 사건을 수사했던 정형사는 종우와 다은을 찾는다.
그리고 끔찍했던 악몽은 점점 다가오는 형상이 된다.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/793283/thumbnail/thumbnail_IMAG21_4136055320174945841.jpg
108,109,이종 격투기,꼬마비,토,드라마,"1인 심부름센터를 운영하는 주인공 형담은 보름달이 뜨는 밤이면 다른 인종으로 변해버리는 비밀을 가지고 있다. 
통제와 제어가 불가능한 변화는 때에 따라서 백인이나 흑인, 그 외의 다른 인종으로 거듭나는데 형담은 그런 주기마다 자신을 대하는 사람들의 모습과 스스로가 세상을 바라보는 시선의 변화로 인해 고군분투한다.
힘든 나날을 보내던 형담은 우연한 사건을 계기로 자신의 비밀이 만천하에 밝혀지게 되고 온갖 매체를 통해 소비되어 가는데...",네이버 웹툰,https://image-comic.pstatic.net/webtoon/805356/thumbnail/thumbnail_IMAG21_d7631c1e-dab2-44b5-97af-c61d5fade064.jpg
109,110,"나태 공자, 노력 천재 되다",doip,토,판타지,"잠을 도피처로 삼아 온 소년 아이른 파레이라.
사람들은 그를 나태 공자라 부르며 조롱했지만 그는 변할 생각이 없었다.
어느 날 어느 검사의 꿈을 꾸기 전까지는...
그것은 그저 묵묵히 수십 년간 검을 휘두르며 단련하는 한 재능 없는 사내에 관한 꿈이었다.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/772853/thumbnail/thumbnail_IMAG21_7148394817198842420.jpg
110,111,세레나,정이나,토,로맨스,"""너는 절대로 내 세레니티의 주인이 될 수 없어."" 
세레니티 가문의 유일한 상속자가 된 세레나. 
위태로워진 가문을 살리기 위해, 그녀의 할머니는 그녀를 왕국에서 가장 증오하는 남자와 결혼시켜버렸다. 
무너져가던 세레나를 위로할 수 있는 건 오직 그녀의 애첩 프리드릭 뿐. 
아름답고 찬란했던 세레니티의 그 여름날, 뜨거운 증오와 사랑으로 얽혀버린 세 사람의 이야기.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/801475/thumbnail/thumbnail_IMAG21_63818a49-407c-4d1d-8f9a-e541285abdd9.jpg
111,112,작전명 순정,꼬까리,토,로맨스,"내 남자친구와 절친의 키스를 목격했다. 그것도 하필이면 재수 없는 같은 반 남자애 '고은혁'과 함께.
안 그래도 혼란스러운데.. 사람마다 평생 받을 사랑의 양이 정해져있다고?? 심지어 내가 받을 수 있는 사랑의 양은 '0'???
알거지 운명을 바꿔보려는 수애와, 그런 수애에게 말려든 은혁의 맞바람 작전!
바람피우는 '척'만 하려고 했는데 점점 진짜로 끌린다?! 이 계획... 과연 성공할 수 있을까?",네이버 웹툰,https://image-comic.pstatic.net/webtoon/793275/thumbnail/thumbnail_IMAG21_3631362972329534562.jpg
112,113,나이트런,김성민,토,판타지,"우주력 430년. 성간이동이 가능해져 별과 별을 이동하는 시대
인간은 괴수와 싸우고 있다. 기사와 함께.광활한 우주를 배경으로 판타지 SF가 다가온다.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/64997/thumbnail/thumbnail_IMAG21_3834645974328108595.jpg
113,114,윌유메리미,마인드C,"화, 토",일상,"외모는 상남자, 마음은 감성소녀 윌.외모는 청순녀, 마음은 터프가이 메리! 
서울 부산 띠동갑 커플의 리얼 연애 일기",네이버 웹툰,https://image-comic.pstatic.net/webtoon/616239/thumbnail/thumbnail_IMAG21_7c320dd0-7f6e-4645-b82b-e46752ed7375.jpg
114,115,청춘 블라썸,홍덕,토,로맨스,"“푸르지 않아도 괜찮아!”
이제 막 청춘을 시작하고 있는 아이들.
그리고 마냥 아름답지만은 않은 그 시절의 기억들.
봄으로 가기 위한 그들의 성장통.
봄, 여름, 가을, 겨울... 사계절의 빛깔로 담아낸
풋풋하고 알싸한 아이들의 청춘 스토리.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/746834/thumbnail/thumbnail_IMAG21_6412ed6b-2288-41df-8715-648a3da9154e.jpg
115,116,디펜스 게임의 폭군이 되었다,하정,토,판타지,"타워디펜스&던전오펜스 RPG <제국을 지켜라>
누구도 클리어하지 못한 난이도로 게임의 엔딩을 봤다.
그런데 정신을 차리니 게임 속이다.
그것도 공략이 불가능한 튜토리얼 스테이지다.
반드시 클리어해 주마, 이 거지 같은 게임……!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/798182/thumbnail/thumbnail_IMAG21_3129bf23-e1fa-4943-b3d5-9d29e3c8109e.jpg
116,117,소공녀 민트,봉이,토,드라마,"고아원에서 가장 초라한 소녀 민트.
온갖 학대를 받으며 괴로운 나날을 보내던 어느 날, 대 귀족 엘케도니아 대공이 후원자로 나타난다.
이 아이는 내가 데려가겠다.” ‘내가 정말 이곳에 있어도 되는 걸까?
고아 소녀에서 제국의 소공녀가 된 민트의 힐링&성장 로맨스!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/787061/thumbnail/thumbnail_IMAG21_802bdc27-b7d9-4b97-8f6b-07fd392175ca.jpg
117,118,반드시 해피엔딩,불사,토,로맨스,"쇼윈도 부부를 끝내는 날, 남편이 죽었다.
슬픔에 잠긴 아내, 연우에게 100일의 시간이 다시 찾아온다!
연우는 남편, 선재의 죽음을 막기 위해 고군분투하는데…
 
두 번째 인생에서야 겨우 시작된 ‘진짜’ 결혼생활.
뒤늦게 썸 타는 부부의 아슬아슬 안달복달 생명유지 로맨스.
‘이번 생은 내가 반드시 해피엔딩으로 해줄 거예요!’",네이버 웹툰,https://image-comic.pstatic.net/webtoon/769568/thumbnail/thumbnail_IMAG21_4122307894377986102.jpg
118,119,묘약마녀,자유,토,판타지,"약제사 바나는 블레록 시에서 작은 약초 상점을 운영하고 있다. 
이 마을에는 밤만 되면 저주를 걸고 사라지는 ‘마녀 레이븐’이란 존재가 있어, 
바나는 마녀의 저주를 푸는 약을 자주 의뢰받고는 한다. 
그러던 어느 날, 한 경관이 바나를 찾아오는데…. 사실 마녀 레이븐의 정체는?!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/807029/thumbnail/thumbnail_IMAG21_4f5f473d-60ff-4ee5-86e9-052e5efd2aeb.jpg
119,120,물위의 우리,뱁새,토,드라마,"수차례의 지각변동 이후 해수면이 급격히 상승한 지구. 딸 한별이에게 더 넓은 세상을 보여주고 싶은 호주는 한별이와 고향으로 향한다. 
20년 만에 찾은 고향에는 수상한 행적들이 가득한데...과연 둘은 무사히 살아갈 수 있을까?
2020 최강자전 최우수상 수상작!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/780404/thumbnail/thumbnail_IMAG21_e9eccbd9-b1c1-49b9-81a8-5bee3291315f.jpg
120,121,싸움독학,박태준,일,액션,"힘없고 가진거 하나 없이 맞고만 살던 나였는데...
우연히 비밀의 뉴튜브를 발견하게 되고 갑자기 떼돈을 벌었다.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/736277/thumbnail/thumbnail_IMAG21_bbbe3f76-021e-4dbc-830a-4358c1abec0c.jpg
121,122,약한영웅,서패스,일,액션,"“비겁하다…? 애초에 동등한 시작이 아닌데...
 체급도 쪽수도 안 맞잖아- 이 X끼들아!!”
선천적으로 약한 소년이 상대보다 몇 수 앞을 예측하는 심리전과
지형지물을 이용하고, 도구로 살벌하게 끝장내는 파이터로 성장한다.
이제 그의 또 다른 이름은 '은장백사'다.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/710751/thumbnail/thumbnail_IMAG21_53aefc06-6bdf-40fb-93ac-fab7242146c6.jpg
122,123,입학용병,YC,일,액션,"어린 시절 비행기 추락 사고의 유일한 생존자 유이진. 
살아남기 위해 용병으로 살아가던 유이진은 10년 후, 가족이 있는 고향으로 돌아왔다.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/758150/thumbnail/thumbnail_IMAG21_4135492154714961716.jpg
123,124,사형소년,김숭늉,일,스릴러,"대한민국을 뒤흔든 희대의 연쇄살인마 김신! 
김신에게 가족을 잃은 지후는 또 다른 피해자 두석을 만나 인간병기로 훈련된다.
그리고 살인마를 맨주먹으로 때려죽이기 위해 스스로 교도소로 향하는데...
'우리나라는 97년 이후로 사형집행이 되지 않았어. 누군가는 집행해야 하지 않을까?'",네이버 웹툰,https://image-comic.pstatic.net/webtoon/795262/thumbnail/thumbnail_IMAG21_b6090fe4-9f39-4ef9-802e-091184f38e30.jpg
124,125,투신전생기,청담,일,액션,"인류 최강자의 회귀 액션 판타지.
""역겨운 신들이 줬다고 해도 기회는 기회. 뒈지고 싶다는데 죽여 줘야지.""
인류 최후의 생존자 제피르.  마신과의 고독한 싸움은 패배로 끝났으나, 신들이 준 기회로 10년 전으로 돌아왔다. 
모든 것을 빼앗아갔던 마신과 인간을 구경거리 취급한 신들. 이번에는 내가 너희를 물어뜯겠다.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/774044/thumbnail/thumbnail_IMAG21_81504afb-1a05-41b0-9650-0c9aa1d741d9.jpg
125,126,가비지타임,2사장,일,스포츠,"한국 최초 한국형 고교스포츠 웹툰!
열혈따윈 개나 줘, 낙오자들 뿐인 농구부의 운명은?",네이버 웹툰,https://image-comic.pstatic.net/webtoon/703844/thumbnail/thumbnail_IMAG21_4122261748397257571.jpg
126,127,일타강사 백사부,팀 더 지크,일,무협/사극,"혈교 최고의 무공 교관, 시골 무관의 사부로 환생하다. 
그리고 정파 무림의 일타강사로!
이름하여 백 사부.
그가 이제 전 무림을 참교육한다!",네이버 웹툰,https://image-comic.pstatic.net/webtoon/779632/thumbnail/thumbnail_IMAG21_4048795649913205816.jpg
127,128,시월드가 내게 집착한다,승우,일,로맨스,"사랑했던 가족들이 나를 죽였다.
과거로 돌아온 나는 내 목숨과 유산을 지키기로 결심하고 라피레온 대공을 찾아갔다.
그런데 이 대공가, 심상치 않다.

무사히 복수를 마치고, 이혼할 수 있을까?",네이버 웹툰,https://image-comic.pstatic.net/webtoon/785251/thumbnail/thumbnail_IMAG21_3919877924477546549.jpg
128,129,고양이 타타,로로,일,드라마,"할머니 댁에 내려와 여름방학을 보내게 된 중학생 수연은 우연히  꽃봉오리에서 피어난 고양이 타타를 만난다. 
수연은 특별한 고양이 타타와 함께 잊을 수 없는 마법 같은 일들을 경험하게 되는데...",네이버 웹툰,https://image-comic.pstatic.net/webtoon/805156/thumbnail/thumbnail_IMAG21_6f3edc71-606d-4454-af42-e2f558137132.jpg
129,130,나 혼자 특성빨로 무한 성장,샤이아탄,일,액션,"평생 헌터가 되지 못할 줄 알았다.
기회 같은 것은 찾아오지 않을 거라 여겼다.
하지만 아니었다.

「‘시련의 탑’이 지구 차원의 모든 적합자를 선별해냈습니다.」

「난이도를 선택해주십시오.」

「선택하는 난이도에 따라서 보상도 커집니다.」

이제 내게도 기회가 주어졌다.
그것도 아주 특별한.",네이버 웹툰,https://image-comic.pstatic.net/webtoon/803909/thumbnail/thumbnail_IMAG21_764d377c-fe45-40f9-8775-0f6ff92ad421.jpg
130,131,수희0(tngmlek0),생일기분,일,드라마,"가난한 집안, 어려운 형편에도 굴하지 않고 꿋꿋이 살아 가는 회사원 조수희.
우연한 계기로 인터넷 방송을 시작하게 된다.
처음엔 별 생각 없이 시작했던 인터넷 방송이 점차 수희의 삶의 균형을 무너뜨리게 되는데...",네이버 웹툰,https://image-comic.pstatic.net/webtoon/774831/thumbnail/thumbnail_IMAG21_b4644a73-ecfb-4532-a96c-575b02accfd0.jpg
131,132,천화서고 대공자,128,일,무협/사극,"넉넉한 풍채가 매력적인 무림맹주 후공은 
어느 날 느닷없이 웬 비루먹을 청년의 몸에 들어오게 된다.

청년의 이름은 범항.
강호 3대 서고인  ‘천화서고’의 대공자이자
답이 없는 자살희망자.

후공은 환혼의 원인을 파악하기 위해
범항의 몸을 단련하기 시작하고
과거와는 180도 달라진 천화서고 대공자의 움직임에
온 강호가 주목하기 시작하는데…",네이버 웹툰,https://image-comic.pstatic.net/webtoon/805193/thumbnail/thumbnail_IMAG21_47d9dfe3-8e58-43ba-b9c1-ad18673068cb.jpg
